year,state,violent_crime_rate,property_crime_rate,murder_rate,rape_rate,robbery_rate,aggravated_assault_rate,burglary_rate,larceny_theft_rate,motor_vehicle_theft_rate
1984,Alabama,431.2,3470.9,9.4,25.1,96.1,300.6,1001.8,2235.5,233.6
1984,Alaska,621.6,5493.6,11.6,91.6,109.4,409,1236.8,3628,628.8
1984,Arizona,516.1,5983.3,7.8,43.1,131.1,334.1,1714,3884.8,384.5
1984,Arkansas,321.4,3046.1,7.5,29.7,67.6,216.6,885.9,1992.6,167.6
1984,California,763.4,5705,10.6,45.7,327.5,379.5,1729.3,3346.1,629.6
1984,Colorado,457.8,6013.3,5.8,39,114,299,1561.3,4054.7,397.3
1984,Connecticut,393.8,4235,3.9,24.1,190.5,175.4,1128.9,2683.3,422.8
1984,Delaware,435.7,4571.1,4.1,48.9,116,266.7,1089.4,3221.4,260.4
1984,District of Columbia,1721.5,6869.8,28.1,58.7,977,657.6,1758.3,4409.5,702.1
1984,Florida,868,5953.3,11.5,50.7,276.2,529.6,1808,3718.6,426.7
1984,Georgia,478.6,4019.5,9.4,40.4,144.1,284.7,1204.6,2522.7,292.3
1984,Hawaii,231.9,5252.5,3.3,30.2,115.9,82.5,1213.6,3689,349.9
1984,Idaho,235.3,3436.4,3.4,18.7,24.4,188.8,874.2,2411.4,150.7
1984,Illinois,724.9,4579.3,9,31.2,303.8,380.9,1173.4,2820.3,585.6
1984,Indiana,305.2,3624.2,5.5,25,98.9,175.9,928,2345.2,351
1984,Iowa,198.7,3600.9,2,12.9,38.3,145.5,871.4,2571.1,158.4
1984,Kansas,334.2,4005.2,3.7,27.4,71.6,231.5,1049.1,2749.3,206.8
1984,Kentucky,277.8,2680.7,6.6,22.2,70.7,178.4,785.2,1715.3,180.2
1984,Louisiana,678,4432.5,12.9,41.8,190.5,432.8,1226.2,2898.9,307.5
1984,Maine,158.5,3368.9,1.7,13.4,26.4,117,888.1,2319.3,161.4
1984,Maryland,792.3,4422.3,8.1,37.7,301.1,445.3,1183.8,2841.3,397.2
1984,Massachusetts,523.7,4064.8,3.6,28.1,174.6,317.4,1099.6,2125.1,840
1984,Michigan,760.1,5795.9,9.7,64.8,306.7,378.9,1644.2,3285.9,865.9
1984,Minnesota,211.5,3630,1.8,25.3,71.1,113.3,990.9,2432.5,206.6
1984,Mississippi,282,2777.9,9.7,27.5,60.5,184.3,980.1,1653.3,144.5
1984,Missouri,460.7,3836.3,7.1,26.5,140.8,286.2,1115.5,2391.2,329.7
1984,Montana,237.6,4415,4.4,20.6,27.4,185.2,858,3286.4,270.6
1984,Nebraska,225.8,3270.6,3.4,23.7,43.2,155.6,643.8,2482.9,144
1984,Nevada,628.5,5932.5,10.8,60.7,279,278,1978.4,3458.6,495.5
1984,New Hampshire,133.9,3003.8,1,20.7,23.2,88.9,735.9,2079.2,188.6
1984,New Jersey,527.7,4327.8,5.3,32.5,242.4,247.4,1062.8,2690.4,574.6
1984,New Mexico,688.1,5555.3,9.1,55,130.3,493.6,1639.7,3595.2,320.5
1984,New York,914.3,4662.9,10.1,31.6,506.9,365.8,1257.2,2755.1,650.6
1984,North Carolina,403.6,3640.5,8.7,21.6,74.8,298.5,1131.3,2330.9,178.3
1984,North Dakota,53.6,2529.7,1.2,13.1,7.7,31.6,399.1,2019.8,110.8
1984,Ohio,385.3,3887.8,5.1,34.7,145.6,199.9,1049.9,2475.3,362.5
1984,Oklahoma,407.5,4485.1,7.8,39.9,111.2,248.5,1454.8,2572.6,457.7
1984,Oregon,506.1,5737.6,4.8,44.9,168.6,287.8,1823.3,3617.9,296.4
1984,Pennsylvania,320.6,2738.9,4.5,23.2,148.4,144.5,743.8,1655.3,339.8
1984,Rhode Island,334.7,4439.3,3.4,21.3,113.4,196.6,1184.6,2562.8,691.9
1984,South Carolina,624.5,4038.5,9.2,40.3,103.3,471.7,1231.7,2568.3,238.5
1984,South Dakota,147.5,2465,1.8,26.9,14.9,103.8,499.9,1855.8,109.3
1984,Tennessee,445.4,3444.2,8.4,40,166.8,230.3,1123.6,1954.1,366.4
1984,Texas,505,5525,13.1,45.9,178.5,267.4,1664.1,3311.8,549.1
1984,Utah,244.2,4522,2.8,20.3,58,163.1,858.1,3437.2,226.7
1984,Vermont,145.1,3822.8,2.3,19.8,23,100,1016.4,2651.7,154.7
1984,Virginia,295.6,3488,7.7,26.7,102.3,158.9,841.7,2462.9,183.4
1984,Washington,406.4,5695.3,4.6,50,120.6,231.1,1702,3745.8,247.4
1984,West Virginia,168.2,2167.7,4.4,15.6,38.1,110,648,1347.1,172.5
1984,Wisconsin,196.5,3975.7,2.5,16.6,66.4,111.1,834.1,2906.5,235.1
1984,Wyoming,242.1,3440.7,3.3,20.9,23.1,194.7,641.7,2645.4,153.6
