year,state,violent_crime_rate,property_crime_rate,murder_rate,rape_rate,robbery_rate,aggravated_assault_rate,burglary_rate,larceny_theft_rate,motor_vehicle_theft_rate
1966,Alabama,230.3,1528,10.9,9.7,32,177.7,527.5,869.6,131
1966,Alaska,150.4,2635.3,12.9,19.5,36,82,593,1600.7,441.5
1966,Arizona,202.2,3933.6,6.1,18.3,55.5,122.4,931.1,2630.1,372.3
1966,Arkansas,162.9,1219.9,7.1,9.8,29.4,116.6,360.3,774.4,85.2
1966,California,305.1,4244.3,4.6,23.4,118,159.1,1277.4,2506.2,460.7
1966,Colorado,168.9,2840.7,4,17.3,53.8,93.8,711,1831.3,298.3
1966,Connecticut,74.6,1907.6,2,6,20.9,45.8,616.6,1040.7,250.3
1966,Delaware,127.9,2491.8,9,9.6,58.6,50.8,762.3,1458.8,270.7
1966,District of Columbia,885.5,4057.2,17.5,16.6,458.3,393.2,1299.3,1945.4,812.5
1966,Florida,337.8,3378.5,10.3,14.7,99.9,213,1057.7,2077.5,243.3
1966,Georgia,203.3,1676.5,11.3,14.6,34.9,142.6,551.2,943.5,181.7
1966,Hawaii,83.3,3419.9,2.9,4.9,21.6,53.9,1129.7,1971,319.2
1966,Idaho,66.4,1945,3,9.5,7.8,46.1,389.9,1451.9,103.2
1966,Illinois,364.8,2394.4,6.9,16.6,184.9,156.4,560.5,1418.6,415.3
1966,Indiana,146.3,2189.8,4,10.6,62.8,68.9,627.5,1286.7,275.5
1966,Iowa,44.2,1599.6,1.6,4.8,12.8,25,336.5,1131.2,131.9
1966,Kansas,111.9,1990.2,3.5,8.9,29.6,69.9,476.1,1366.3,147.8
1966,Kentucky,131.7,1606.7,7,8.3,42.8,73.5,482.6,896.4,227.7
1966,Louisiana,241.2,1917,9.9,16.6,66.8,147.9,578.5,1073.7,264.8
1966,Maine,49.4,1377.7,2.2,4.9,5.9,36.4,364,907.1,106.6
1966,Maryland,311,2852.6,7,15.3,123.7,164.9,754.3,1668.1,430.2
1966,Massachusetts,115.2,2160.1,2.4,6.4,46,60.5,619.1,989.1,551.8
1966,Michigan,332.1,3376.2,5,28.2,155.1,143.8,984,2038.7,353.5
1966,Minnesota,103.2,2130.9,2.2,7.3,49.4,44.4,579.2,1305.5,246.3
1966,Mississippi,150.6,746.6,9.7,8,13.3,119.6,238.4,448.6,59.6
1966,Missouri,247.3,2673,5.4,17.6,105.8,118.5,782.2,1606.3,284.6
1966,Montana,72.2,2283.8,2.8,9,17.8,42.6,496,1555.1,232.6
1966,Nebraska,64.6,1861,1.8,6.7,24.9,31.3,420.1,1267,173.8
1966,Nevada,217.4,3407.9,10.6,11.5,96.9,98.5,931.5,2091.2,385.2
1966,New Hampshire,38,1100,1.9,4.4,10.3,21.4,349.8,647.7,102.5
1966,New Jersey,161.9,2166.6,3.5,9.3,63.7,85.4,712.9,1121.7,332
1966,New Mexico,217.3,3046.3,6.3,13.5,44.8,152.7,917.8,1856.3,272.2
1966,New York,342.6,2995.4,4.8,13.4,164.8,159.6,1074.2,1568.7,352.5
1966,North Carolina,295.5,1408.7,9.2,10.8,24.3,251.3,442.7,825.2,140.9
1966,North Dakota,35.5,1171.5,1.8,4.3,6.2,23.2,221.4,862.9,87.2
1966,Ohio,151.6,1947.1,4.5,9.3,70,67.8,490.7,1220.9,235.5
1966,Oklahoma,144.5,2048.7,5.5,13.7,41.3,84.1,611.7,1240.2,196.7
1966,Oregon,126.3,2860.9,2.7,12.6,45.8,65.2,685.1,1935.5,240.2
1966,Pennsylvania,131,1362.2,3.3,10.9,50.2,66.6,423.7,728.7,209.9
1966,Rhode Island,94.5,2484.3,1.4,5,25.4,62.7,707.6,1262.7,514
1966,South Carolina,226,1756.5,11.6,13.6,28.8,172,536.2,1060.2,160.2
1966,South Dakota,83.3,1430.6,1.5,8.9,10,62.9,318.9,1021.1,90.6
1966,Tennessee,158.3,1658.6,7.8,10.8,34.4,105.2,602.5,863.1,193.1
1966,Texas,226.8,2645.8,9.1,11.5,55.7,150.4,768.7,1646.1,231
1966,Utah,113.9,3216.4,2,10.2,36.5,65.2,689.7,2262.5,264.2
1966,Vermont,19.8,1097.3,1.5,6.9,4,7.4,427.9,552.6,116.8
1966,Virginia,230.7,2098,8.1,12,44.5,166.2,620.5,1272.2,205.3
1966,Washington,123.3,2976,2.5,11.6,36.7,72.4,669.7,2065.9,240.4
1966,West Virginia,89.9,846.6,4.2,5.1,19.1,61.5,259.3,509.8,77.5
1966,Wisconsin,47.7,1851.8,1.9,3.6,12.9,29.2,344.8,1315.5,191.6
1966,Wyoming,83,2132.5,4.9,12.2,21,45,383.9,1597.9,150.8
