year,state,violent_crime_rate,property_crime_rate,murder_rate,rape_rate,robbery_rate,aggravated_assault_rate,burglary_rate,larceny_theft_rate,motor_vehicle_theft_rate
1979,Alabama,413.3,3830.5,13.2,27.5,109.5,263.1,1287.3,2223.2,320.1
1979,Alaska,491.1,5712.6,13.3,71.9,109.6,296.3,1383.3,3713.3,616
1979,Arizona,593,7264.4,8.9,45.7,175.7,362.6,1996.6,4774.5,493.3
1979,Arkansas,366.2,3254.5,9.1,27.3,74.6,255.3,984.3,2076.5,193.8
1979,California,811.1,6657.7,13,53.9,333.8,410.3,2186.8,3732.6,738.3
1979,Colorado,522.1,6529,5.8,53.1,157,306.1,1794.4,4253.2,481.4
1979,Connecticut,414.2,5365.4,4.2,24.1,193.3,192.6,1548.3,3113.9,703.2
1979,Delaware,537.3,5988.5,5.7,27.8,129.4,374.4,1527.5,3965.8,495.2
1979,District of Columbia,1608.7,6993.4,27.4,74.5,1054.9,451.8,2050.6,4393.1,549.7
1979,Florida,833.9,6854.2,12.2,51.6,249.4,520.6,2154.4,4267.5,432.3
1979,Georgia,558.7,4858.2,17.1,43.3,213.7,284.5,1594,2847.9,416.3
1979,Hawaii,289.7,6957.8,7.2,32.3,184.5,65.7,1807.4,4435,715.4
1979,Idaho,288.7,3952,5.4,20.6,43.3,219.4,1075,2605.2,271.8
1979,Illinois,743.9,5287.2,10.7,33,321.1,379.2,1440.6,3170.6,676
1979,Indiana,338,4263.4,8.3,31.1,132.7,165.9,1169.9,2660.5,433
1979,Iowa,181.2,4120.6,2.2,11,50.2,117.7,922.1,2928.8,269.7
1979,Kansas,353.6,4542.2,5.5,26.4,102.3,219.4,1329.8,2938.9,273.5
1979,Kentucky,248,2935.9,9.5,20.4,92.1,126.1,909.6,1770.1,256.2
1979,Louisiana,676.3,4682.4,16.9,38.6,219.4,401.4,1396.8,2877.7,407.9
1979,Maine,202.5,4104.8,2.8,11.9,31.8,155.9,1147.9,2719.1,237.9
1979,Maryland,795.5,5499.1,9.8,39.4,331.2,415.2,1509.5,3502,487.6
1979,Massachusetts,531.3,5386.7,3.7,24.8,203.2,299.6,1604.6,2637.1,1144.9
1979,Michigan,614.2,5532.8,9.1,44.5,219.6,341.1,1507.5,3423.2,602.1
1979,Minnesota,221,4171.8,2.3,21.5,92.5,104.8,1112.9,2729.7,329.2
1979,Mississippi,323.6,2637,12.6,21.7,70.7,218.6,973.7,1496.5,166.8
1979,Missouri,527.2,4412.7,11.2,33.6,210.9,271.4,1446.7,2555.4,410.6
1979,Montana,224.2,4236.4,4.2,20.6,33.1,166.3,803.3,3121.8,311.3
1979,Nebraska,225.9,3767.2,4.1,21.5,73.5,126.8,813.5,2680.7,272.9
1979,Nevada,835.6,7996,17.5,59.5,407.5,351,2820.4,4471.2,704.4
1979,New Hampshire,139.9,4438.9,2.4,17.1,28.6,91.8,1199,2915,324.9
1979,New Jersey,501.2,5319.4,6.6,27.8,250,216.8,1601.5,3021.7,696.2
1979,New Mexico,586,5202.5,12.4,46.9,121,405.6,1481.5,3363.8,357.2
1979,New York,917.4,5287.7,11.9,30.6,529.6,345.3,1746.9,2836.4,704.5
1979,North Carolina,446.1,3926.4,10.7,20.3,77.2,337.9,1296.6,2406.4,223.4
1979,North Dakota,61.3,2694.5,1.5,8.2,9.9,41.7,461,2071.1,162.4
1979,Ohio,457.5,4672.3,8.1,31.8,194.8,222.8,1287.2,2946.2,438.9
1979,Oklahoma,405.2,4297.8,9.7,33,102.6,260,1474.6,2396,427.2
1979,Oregon,545.4,5827.6,4.2,44.4,130.6,366.2,1609.9,3831.5,386.2
1979,Pennsylvania,333.6,3161.8,6.2,21.6,152.2,153.6,934.9,1837.6,389.4
1979,Rhode Island,375.1,5394.4,3.2,15.2,109.7,247,1550.1,3051.3,793
1979,South Carolina,678.3,4387.8,12.6,34.3,107.6,523.8,1506.1,2585.5,296.2
1979,South Dakota,159.1,2800.7,2,16.4,20.3,120.3,626.4,2000.3,174
1979,Tennessee,414,3599.3,9.8,34.5,166.1,203.6,1294.7,1937.2,367.4
1979,Texas,507.9,5417.3,16.7,45.1,191.8,254.3,1791.2,3081.9,544.2
1979,Utah,304.2,5187.9,4.8,27.9,77.7,193.8,1178.9,3673.4,335.6
1979,Vermont,184.2,5115,1.4,22.9,28.6,131.2,1577.9,3200,337.1
1979,Virginia,301,4060.3,8.6,27.1,111.6,153.7,1082.6,2730.9,246.8
1979,Washington,434.6,6094.9,4.8,46.4,120.7,262.8,1783.6,3876.8,434.5
1979,West Virginia,168.1,2157.2,6.8,15.5,43.9,101.8,636.8,1318.2,202.3
1979,Wisconsin,166.1,4221.9,3.4,16.1,60.5,86.1,949.3,3005.9,266.7
1979,Wyoming,350.9,4473.1,9.1,27.6,42.2,272,863.8,3246,363.3
