year,state,violent_crime_rate,property_crime_rate,murder_rate,rape_rate,robbery_rate,aggravated_assault_rate,burglary_rate,larceny_theft_rate,motor_vehicle_theft_rate
1999,Alabama,490.2,3922.3,7.9,34.6,121.2,326.5,884.4,2737.3,300.6
1999,Alaska,630.8,3728.7,8.4,83.5,91.4,447.6,611.3,2688.3,429.1
1999,Arizona,551.1,5345,8,28.9,152.5,361.6,1034.3,3510.2,800.4
1999,Arkansas,425.2,3617,5.6,27.8,79.3,312.4,850.2,2505.6,261.2
1999,California,627.2,3177.8,6,28.2,181.1,411.7,675.3,1994.2,508.3
1999,Colorado,340.5,3722.8,4.6,41.4,75.3,219.2,665.1,2692.9,364.8
1999,Connecticut,345.6,3043.7,3.3,19.9,123.5,198.9,588,2111.5,344.2
1999,Delaware,734.4,4103.6,3.2,70.2,198,463,696,3003.7,403.8
1999,District of Columbia,1627.7,6439.3,46.4,47.8,644.3,889.2,976.3,4181.3,1281.7
1999,Florida,854,5351.5,5.7,46.3,211.6,590.5,1200.3,3534.5,616.7
1999,Georgia,533.9,4614.4,7.5,29.8,166.4,330.3,917.1,3182.2,515.1
1999,Hawaii,234.9,4600.5,3.7,29.9,88.1,113.3,794.7,3412.7,393.1
1999,Idaho,244.9,2905.1,2,33.3,17.8,191.8,610.4,2143,151.6
1999,Illinois,689.5,3825.2,7.7,35.4,217.4,428.9,711.7,2646.3,467.2
1999,Indiana,374.6,3391.4,6.6,27,109.3,231.7,714.5,2335.5,341.4
1999,Iowa,280,2943.6,1.5,27.2,36.6,214.7,592.9,2171.7,179
1999,Kansas,382.8,4055.8,6,40.1,77.1,259.5,824.2,3003.8,227.9
1999,Kentucky,308.3,2645.1,5.1,29,78.4,195.8,635.7,1785.5,223.9
1999,Louisiana,732.7,5014.1,10.7,33.1,173.6,515.2,1092.7,3425.2,496.2
1999,Maine,112,2762.7,2,19.1,19.4,71.6,601.1,2026.4,135.2
1999,Maryland,743.4,4176.1,9,30,263.7,440.8,835.9,2848.2,492
1999,Massachusetts,551,2711.5,2,26.9,96,426,533.8,1762.6,415
1999,Michigan,574.9,3750,7,49.2,143,375.7,778,2396.2,575.8
1999,Minnesota,274,3323.6,2.8,42.7,82,146.5,580.2,2465.4,278
1999,Mississippi,349.3,3921.1,7.7,41.8,111.6,188.2,1051.4,2380.9,488.8
1999,Missouri,500.2,4078.2,6.6,26.3,130.7,336.6,776.8,2881.1,420.3
1999,Montana,236.8,3296.7,2.5,33.2,27.1,174,439.1,2645.4,212.3
1999,Nebraska,430.2,3678,3.6,24.8,75.9,325.9,609.7,2741.8,326.5
1999,Nevada,569.9,4083.1,9.1,52.1,232.6,276,973.5,2385.9,723.7
1999,New Hampshire,96.5,2185.2,1.5,28.7,21.4,44.9,307.9,1764.6,112.7
1999,New Jersey,411.9,2988.1,3.5,17.3,174.9,216.1,577.1,1976.8,434.2
1999,New Mexico,834.6,5128,9.8,54.3,148.2,622.3,1234.7,3426.3,467.1
1999,New York,588.8,2690.6,5,19.6,240.8,323.5,512.3,1858.1,320.2
1999,North Carolina,542.1,4633.5,7.2,28.2,158,348.7,1286.9,3012.3,334.3
1999,North Dakota,66.9,2327.4,1.6,22.4,8.8,34.1,368.8,1795.1,163.5
1999,Ohio,316.4,3680.2,3.5,36.7,128,148.2,773.1,2558.9,348.2
1999,Oklahoma,508.2,4175.6,6.9,40.9,82.9,377.5,1026.5,2787.8,361.3
1999,Oregon,374.9,4626.9,2.7,36.8,86.2,249.3,806.6,3409.1,411.1
1999,Pennsylvania,420.5,2693.2,4.9,27.3,155.7,232.5,467.2,1898.9,327.1
1999,Rhode Island,286.6,3296,3.6,39.5,79.5,164,640,2249,406.9
1999,South Carolina,847.2,4477.6,6.6,40.8,148.2,651.5,1019.9,3086,371.7
1999,South Dakota,167.4,2476.9,2.5,45.8,14,105,444,1915.5,117.4
1999,Tennessee,695,3999.3,7.1,44,156.8,487,936.7,2602.1,460.6
1999,Texas,560.3,4471.4,6.1,38,146.7,369.5,949.7,3062.6,459.2
1999,Utah,275.6,4701.3,2.1,37.8,54.4,181.3,685.1,3669.6,346.6
1999,Vermont,113.9,2704.7,2.9,22.9,10.9,77.1,595.7,1955.4,153.6
1999,Virginia,314.7,3059.3,5.7,25,101.1,182.8,471.6,2326.5,261.2
1999,Washington,377.3,4878,3,47.1,100.9,226.3,949.4,3341.2,587.3
1999,West Virginia,350.7,2370,4.4,18.7,36.6,291,570.2,1591.7,208.2
1999,Wisconsin,245.8,3050.3,3.4,20.1,84.7,137.6,488.2,2298.9,263.2
1999,Wyoming,232.5,3225.2,2.3,28.6,15.4,186.2,489.8,2611.1,124.3
