year,state,violent_crime_rate,property_crime_rate,murder_rate,rape_rate,robbery_rate,aggravated_assault_rate,burglary_rate,larceny_theft_rate,motor_vehicle_theft_rate
2011,Alabama,419.8,3605.4,6.2,28.5,102.1,282.9,1064.2,2319.3,222
2011,Alaska,610.1,2637.8,4.1,60.2,79.6,466.1,394,2052.1,191.7
2011,Arizona,414.2,3554.7,6.1,38.6,110.5,259,845.7,2402.9,306.2
2011,Arkansas,482.3,3757.9,5.4,41.9,80.2,354.8,1157.6,2404.1,196.3
2011,California,411.2,2584.2,4.8,20.3,144.1,242,610.5,1584,389.7
2011,Colorado,314.4,2595.3,3,44.7,64.5,202.2,502.8,1877.4,215
2011,Connecticut,275.7,2152.5,3.6,19.2,102.9,150.1,431.3,1535.3,186
2011,Delaware,566.4,3431.5,5.3,33.8,171.6,355.8,838.8,2422.7,170.1
2011,District of Columbia,1200.8,4790.5,17.4,27.9,661.4,494,622,3448.5,720
2011,Florida,514.6,3517.4,5.2,27.6,134.3,347.5,891.8,2418,207.6
2011,Georgia,374.6,3640.6,5.6,21.1,125,223,978.5,2359.7,302.5
2011,Hawaii,251.4,3183.6,1.5,25.6,72.1,152.2,592.5,2266.8,324.3
2011,Idaho,202.2,2075.8,2.2,28,11.9,160.1,436.6,1555.1,84
2011,Illinois,424,2678.7,6.1,23.6,157.2,237.1,604.4,1845.8,228.5
2011,Indiana,331.8,3161.5,4.7,27,107.1,193,776.1,2158.1,227.4
2011,Iowa,257.3,2351.2,1.4,28.3,26.9,200.7,573.5,1647.2,130.5
2011,Kansas,355.7,3088.6,3.9,39.1,50.4,262.3,651.9,2203.8,232.9
2011,Kentucky,239.6,2725.9,3.5,34.3,84.8,117,750,1822.5,153.5
2011,Louisiana,554.6,3683.9,11.1,27.6,114.4,401.6,1010.8,2473.9,199.2
2011,Maine,123.3,2546.3,2,29.7,27.9,63.8,592,1873.2,81.1
2011,Maryland,493.5,2857.2,6.8,20.5,177.1,289,613.5,1968.5,275.2
2011,Massachusetts,427.3,2252.6,2.8,25,102.4,297,551,1538.4,163.2
2011,Michigan,442.8,2544.6,6.2,44,103.9,288.6,706.3,1586.2,252.2
2011,Minnesota,230.5,2546.8,1.4,39.5,63.3,126.2,480.3,1914.1,152.4
2011,Mississippi,269,3016.3,7.8,29,83.8,148.4,1031.8,1819.6,164.8
2011,Missouri,447.5,3313.1,6.1,24.4,104.4,312.5,746.8,2311.2,255.1
2011,Montana,276.1,2394.1,2.9,36.7,17.1,219.4,335.5,1913.4,145.2
2011,Nebraska,253.6,2762.6,3.7,37.9,53.9,158.1,473.6,2066,223
2011,Nevada,568.1,2576.3,5.1,33.6,158.4,371,747.9,1476.3,352.1
2011,New Hampshire,217.3,2485.6,1.2,44.1,38.6,133.4,473.8,1927.3,84.5
2011,New Jersey,307.9,2147.4,4.3,11.4,138.2,154,489.4,1460.9,197.1
2011,New Mexico,572.7,3538.3,7.6,41.2,82.7,441.1,1030.4,2248.1,259.8
2011,New York,397.2,1906.7,3.9,14.1,145.7,233.5,334.5,1473.5,98.7
2011,North Carolina,346.3,3500.2,5.2,20.3,97.9,222.9,1093.5,2232.4,174.3
2011,North Dakota,248.1,1947.3,3.5,38.8,13.3,192.5,359,1444.5,143.9
2011,Ohio,305.2,3297.6,4.3,31.9,138.6,130.4,978.3,2138,181.3
2011,Oklahoma,457.5,3372.4,5.6,37.3,86.9,327.7,963.5,2115.8,293.1
2011,Oregon,249.3,3150.5,2.2,32,57.8,157.3,535.2,2379.9,235.4
2011,Pennsylvania,362.4,2224.1,5,26.2,126.8,204.4,454.9,1636.9,132.4
2011,Rhode Island,246.1,2662.7,1.9,30.4,70.8,143.1,650.6,1786,226.1
2011,South Carolina,596.9,3921,6.8,35.9,99.1,455,1013.2,2616,291.8
2011,South Dakota,255.6,1857.6,2.4,61.1,20.3,171.8,355.4,1387,115.2
2011,Tennessee,607.8,3607.9,5.9,32.7,126.3,442.8,981.8,2405.2,221
2011,Texas,408.6,3483.2,4.4,29.2,111.7,263.3,841.7,2392.1,249.4
2011,Utah,197.1,2987.7,1.8,32,38.3,125,468,2299.9,219.8
2011,Vermont,147.6,2407.6,1.8,23.3,15.8,106.8,612.5,1710.8,84.3
2011,Virginia,197.6,2256.8,3.8,19.6,66.9,107.3,378.3,1758,120.6
2011,Washington,295.3,3579.1,2.4,34,82.5,176.5,828.9,2386.4,363.8
2011,West Virginia,296.3,2103,4.7,20.1,43.2,228.4,552.3,1437.1,113.6
2011,Wisconsin,249.9,2450.4,2.4,20.8,80.6,146.1,475.8,1829.7,144.9
2011,Wyoming,219.4,2269.8,3.2,25.7,12.5,178,328.5,1849.5,91.8
