year,state,violent_crime_rate,property_crime_rate,murder_rate,rape_rate,robbery_rate,aggravated_assault_rate,burglary_rate,larceny_theft_rate,motor_vehicle_theft_rate
1969,Alabama,250.4,1876.2,13.7,14,41,181.7,667.2,1037.8,171.2
1969,Alaska,221.3,3658.9,10.6,29.4,67.4,113.8,870.6,2196.8,591.5
1969,Arizona,339.2,4885.4,6,23,99.9,210.2,1302.6,3144.2,438.6
1969,Arkansas,220.1,1968.5,9.9,17.4,44.4,148.4,651.1,1206.5,110.9
1969,California,462.3,5637.4,7.1,36.3,201.8,217,1676.1,3282.7,678.6
1969,Colorado,298.8,4199.4,5.3,28.8,110.7,154,1133.2,2559.2,507
1969,Connecticut,147.2,3078.3,2.9,8.7,56.5,79.1,987.5,1663,427.8
1969,Delaware,294.1,3207.6,8,13.7,117.6,154.8,877.2,1859.8,470.6
1969,District of Columbia,2135.1,8270.9,36,97.2,1549.6,452.3,2869.9,3998.7,1402.3
1969,Florida,462.9,4279.7,11.3,21.2,162.8,267.5,1358.3,2538.4,382.9
1969,Georgia,242.1,2157.4,11.9,17.1,62.4,150.7,701.5,1182.9,273
1969,Hawaii,86.1,4446.7,3.4,12.2,35.5,35,1304.8,2606,535.9
1969,Idaho,112.3,2616,1.9,10,16.7,83.6,590,1894.6,131.5
1969,Illinois,448.5,3020,8.6,19.1,236.7,184,738.7,1806.8,474.5
1969,Indiana,198.1,2891.2,5,16.9,93.6,82.7,819,1677.8,394.5
1969,Iowa,69,2183.5,1.4,6.4,22.4,38.8,489.1,1516.9,177.5
1969,Kansas,166.9,2971.2,3.5,15.1,54.8,93.5,693.3,2049.9,228
1969,Kentucky,177.8,1987.1,10.4,11.4,69.2,86.7,569.3,1072,345.9
1969,Louisiana,360.3,2391.8,9.5,22.1,102.6,226,694.6,1373.1,324.2
1969,Maine,74.9,1866.3,1.6,5.9,11.3,56,580,1142.7,143.6
1969,Maryland,645.3,3928,9.3,29.9,294.4,311.7,1114.7,2220.7,592.6
1969,Massachusetts,187.9,3290.7,3.5,10.8,90.6,82.9,1032.6,1399.3,858.8
1969,Michigan,502.5,4301.7,8.8,32.3,265.1,196.3,1315.5,2485,501.2
1969,Minnesota,142,2934.7,1.9,11.5,81.5,47.1,779.4,1771,384.3
1969,Mississippi,141.9,952.6,8.1,9.1,14.6,110.1,316.5,563.3,72.9
1969,Missouri,392.6,3786.6,10.4,27.3,182.4,172.5,1118.8,2089.2,578.5
1969,Montana,98.3,2591.4,3.6,11.1,22.2,61.4,561.8,1813.7,215.9
1969,Nebraska,158.9,2292.4,2.5,6.8,51.8,97.8,482.3,1525.6,284.5
1969,Nevada,359.3,4786.4,9,20.6,170.9,158.9,1366.5,2859.7,560.2
1969,New Hampshire,45.3,1465.3,2.5,4,10.5,28.3,463.3,858.7,143.2
1969,New Jersey,241,2989.7,5.2,12.8,135.1,87.9,953,1515.6,521
1969,New Mexico,289.8,4222.6,6.3,25.1,65.1,193.4,1230.8,2577.7,414.2
1969,New York,577.9,3991.8,7.2,15.8,353.4,201.4,1356.2,2005.7,629.9
1969,North Carolina,348.1,1903.6,11.3,11.9,43.1,281.8,611,1126.1,166.5
1969,North Dakota,35.8,1450.1,0.2,4.1,7.2,24.4,249.3,1105.7,95.1
1969,Ohio,248.1,2886.1,6.4,15.3,126.7,99.8,740.1,1663.9,482.1
1969,Oklahoma,185.9,2431.6,5.8,14.3,49.4,116.5,724.1,1462.7,244.7
1969,Oregon,222.8,3987,4,18.3,86.6,113.9,1124.7,2543.9,318.5
1969,Pennsylvania,193.9,1823.9,4.1,12.1,90.6,87.1,577.7,941.4,304.8
1969,Rhode Island,175,3953.8,3.1,4,73.4,94.5,982.4,2148.2,823.2
1969,South Carolina,239.6,2311.6,12.5,14,50,163,806.5,1266.7,238.4
1969,South Dakota,77.4,1754.5,2,11.1,12.9,51.4,425,1223.5,105.9
1969,Tennessee,231.7,1972.4,9.6,12.7,75.2,134.3,715,975.8,281.6
1969,Texas,328.1,3639.4,11.3,19.2,116.6,180.9,1091.9,2160.8,386.6
1969,Utah,139.7,3888.2,2.5,14.1,49,74.2,848.5,2742,297.7
1969,Vermont,53.3,1518,2.5,9.1,9.3,32.3,599.5,805.5,113
1969,Virginia,266.3,2741.8,7.3,16.4,81,161.6,760.2,1690.1,291.4
1969,Washington,242.3,4393.5,3.6,19.4,113,106.3,1296.5,2716.4,380.7
1969,West Virginia,97.1,1007.7,5.6,5.1,19.1,67.3,322.7,599.6,85.4
1969,Wisconsin,80.6,2407.5,2.1,7.2,28.3,43.1,498.5,1685.1,223.9
1969,Wyoming,89.4,2612.2,10.3,11.6,15.9,51.6,565,1870,177.2
