year,state,violent_crime_rate,property_crime_rate,murder_rate,rape_rate,robbery_rate,aggravated_assault_rate,burglary_rate,larceny_theft_rate,motor_vehicle_theft_rate
1970,Alabama,295.7,2183.8,11.7,18.5,50.3,215.2,776.4,1184,223.5
1970,Alaska,278,3523.8,12.2,26.1,71.8,167.8,789.9,2182.5,551.3
1970,Arizona,370.3,5543.9,9.5,27,120.2,213.7,1493,3549.7,501.2
1970,Arkansas,222.3,2198.8,10.1,17.1,45.6,149.5,759.4,1320,119.4
1970,California,474.8,5864.3,6.9,35.1,206.9,225.9,1753,3422.1,689.2
1970,Colorado,356.7,4961.4,6.2,36,129.1,185.4,1380.9,2992.1,588.4
1970,Connecticut,170.4,3319,3.5,9.1,70.4,87.4,1084.2,1750.7,484.2
1970,Delaware,327.5,3935.6,7.7,18.6,105.5,195.8,1056.2,2320.4,559
1970,District of Columbia,2226.8,8656.6,29.2,95.2,1561.9,540.5,2873.7,4314.3,1468.6
1970,Florida,498.2,4819,12.7,22.2,186.1,277.2,1561.8,2860.6,396.6
1970,Georgia,304.5,2577.1,15.3,16.1,95.8,177.3,899.9,1368.6,308.6
1970,Hawaii,121.8,5143.3,3.6,11.8,63.3,43.1,1456.1,3106.1,581.1
1970,Idaho,123.3,3031.5,4.6,12.3,20.5,85.8,673.6,2213.7,144.2
1970,Illinois,467.9,3311.6,9.6,20.4,251.1,186.8,765.4,2028.4,517.8
1970,Indiana,234.6,3250.3,4.9,19.9,110.3,99.6,925.8,1874.2,450.3
1970,Iowa,79.3,2425.8,1.9,6.2,28.5,42.8,507.3,1743.4,175
1970,Kansas,202.8,3440.8,4.8,14.5,75.1,108.5,881.7,2302.5,256.6
1970,Kentucky,222.3,2261.8,11.1,13.7,72.8,124.7,703.9,1211.5,346.3
1970,Louisiana,413.5,2902.5,11.7,23.1,140.8,237.8,890,1627.7,384.7
1970,Maine,89.3,1970.7,1.5,7,12.6,68.1,638.5,1179.6,152.6
1970,Maryland,624.9,4016.1,9.2,23.9,338.6,253.3,1051.2,2417.3,547.6
1970,Massachusetts,202.9,3543.4,3.5,12,99.5,87.9,1134.1,1531.2,878.1
1970,Michigan,575.7,4931.8,9.4,27.1,346.6,192.7,1570.7,2897.1,464
1970,Minnesota,152,3048.9,2,9.7,89.1,51.2,801.7,1901.5,345.7
1970,Mississippi,179.3,1123.1,11.5,8.9,19,139.8,351.2,693.6,78.4
1970,Missouri,405.9,3748.8,10.7,27.4,200.8,167,1137,2073.9,537.8
1970,Montana,111.5,2771.4,3.2,10.5,22.3,75.5,593.7,1955.9,221.8
1970,Nebraska,184.1,2368.9,3,9.3,57.3,114.5,504.5,1572.5,291.9
1970,Nevada,398.6,5365.2,8.8,19.6,188.4,181.7,1660.6,3044,660.7
1970,New Hampshire,56,1666.2,2,6,12.1,35.9,565.6,928.6,172
1970,New Jersey,287.1,3288.2,5.7,12.9,169.4,99,1041.4,1689.4,557.4
1970,New Mexico,304.4,4131.6,9.6,22.3,67.6,204.8,1196.5,2532.4,402.8
1970,New York,685,4286.3,7.9,15.8,446.1,215.2,1470.4,2125,690.9
1970,North Carolina,370.2,2272.5,11.7,12.9,52.3,293.2,765.8,1338.9,167.8
1970,North Dakota,34.2,1672.3,0.5,6.2,6.5,21,286.4,1295,91
1970,Ohio,284.3,3290.1,6.6,16,145.9,115.9,853.9,1943.5,492.8
1970,Oklahoma,202.9,2774.4,5.9,15.6,54.7,126.7,835.4,1659.6,279.3
1970,Oregon,256.9,4431.3,4.6,18,102.5,131.7,1273.4,2825,332.8
1970,Pennsylvania,220.2,1965.6,5.4,11.9,108.6,94.2,599.7,1020.7,345.2
1970,Rhode Island,204.7,4064.1,3.2,3.6,78.3,119.6,1018.9,2186.2,859
1970,South Carolina,286.1,2772,14.6,18,60.1,193.4,1019.4,1495.5,257.1
1970,South Dakota,92.5,1961.1,3.8,11.1,17.1,60.5,471.3,1396.2,93.7
1970,Tennessee,274.9,2120.7,8.8,15.5,82,168.6,806.7,1024.7,289.3
1970,Texas,365.3,3808.1,11.6,20.8,136.5,196.4,1159.9,2242.7,405.4
1970,Utah,137.7,4063.9,3.4,10.9,53.1,70.3,915,2832.7,316.3
1970,Vermont,74,1823.1,1.3,10.3,7.6,54.6,730.6,968.7,123.9
1970,Virginia,302,3363.4,10.4,17.1,95.5,179.1,914.6,2134.9,313.9
1970,Washington,221.3,4659.7,3.5,18,93.5,106.3,1444.5,2853.5,361.8
1970,West Virginia,123.7,1254.8,6.2,6.7,27.3,83.5,388.5,773.8,92.4
1970,Wisconsin,85.8,2616.2,2,6.7,33.1,44,538.5,1860.1,217.6
1970,Wyoming,113.1,2859.1,5.7,12.3,22,73.1,645.9,2048.6,164.6
