year,state,violent_crime_rate,property_crime_rate,murder_rate,rape_rate,robbery_rate,aggravated_assault_rate,burglary_rate,larceny_theft_rate,motor_vehicle_theft_rate
1991,Alabama,844.2,4521.4,11.5,35.6,152.8,644.4,1268.6,2889.5,363.4
1991,Alaska,613.9,5087.7,7.4,91.8,113.2,401.6,979.3,3574.6,533.9
1991,Arizona,670.7,6734.9,7.8,42.4,165.7,454.8,1607.5,4266.3,861.1
1991,Arkansas,593.3,4581.7,11.1,44.6,135.6,401.9,1226.5,3013.8,341.4
1991,California,1089.9,5682.7,12.7,42.4,411.3,623.5,1397.8,3246,1038.9
1991,Colorado,559.3,5514.8,5.9,47,107.4,398.9,1158.3,3930,426.4
1991,Connecticut,539.7,4824.4,5.7,29.2,224.4,280.5,1191.1,2837.6,795.7
1991,Delaware,714.3,5155.1,5.4,86.5,214.7,407.6,1127.6,3652.4,375.1
1991,District of Columbia,2453.3,8314.7,80.6,35.8,1215.6,1121.4,2074.4,4879.9,1360.4
1991,Florida,1184.3,7362.9,9.4,51.7,399.8,723.4,2005.8,4573.5,783.6
1991,Georgia,738.2,5755.2,12.8,42.3,268.2,415,1514.7,3629.2,611.3
1991,Hawaii,241.8,5728.6,4,33,86.9,117.9,1234.4,4158.1,336
1991,Idaho,290.3,3905.5,1.8,28.9,20.7,238.9,826,2901.2,178.3
1991,Illinois,1039.2,5092.9,11.3,40,456.1,531.8,1120,3317.5,655.3
1991,Indiana,505.3,4312.5,7.5,41.3,116,340.5,977.1,2870.6,464.8
1991,Iowa,303.3,3830.7,2,20.9,45,235.4,832.5,2827.5,170.7
1991,Kansas,499.6,5034.7,6.1,44.8,138.4,310.3,1306.7,3377.1,351
1991,Kentucky,438,2920.3,6.8,35.4,83.1,312.7,796.6,1909.1,214.6
1991,Louisiana,951,5473.5,16.9,40.9,278.9,614.3,1411.5,3488.6,573.4
1991,Maine,132.1,3635.6,1.2,21.9,22.7,86.3,902.5,2569.8,163.3
1991,Maryland,956.2,5253.1,11.7,45.9,407.1,491.5,1157.6,3364.7,730.8
1991,Massachusetts,736.1,4586.2,4.2,32.1,194.6,505.2,1167.1,2500.5,918.7
1991,Michigan,803.1,5335,10.8,78.7,243.3,470.3,1186.2,3469.1,679.7
1991,Minnesota,316,4180.2,3,39.8,98,175.3,853.6,2963.2,363.4
1991,Mississippi,389.1,3831.7,12.8,46.3,116.3,213.7,1331.9,2213.5,286.3
1991,Missouri,763,4652.6,10.5,34,251.1,467.4,1253.3,2840.9,558.5
1991,Montana,139.9,3508.3,2.6,19.8,18.6,98.9,523.6,2778.3,206.3
1991,Nebraska,334.6,4019.5,3.3,28.1,54,249.2,726.6,3080.4,212.6
1991,Nevada,677,5621.7,11.8,66,312.5,286.7,1403.9,3565.5,652.3
1991,New Hampshire,119.3,3328.5,3.6,29.9,33,52.8,735.4,2372.9,220.3
1991,New Jersey,634.8,4796.5,5.2,29.1,293.1,307.3,1015.7,2854.9,925.9
1991,New Mexico,834.8,5844.6,10.5,52.4,120.3,651.6,1723,3775.3,346.3
1991,New York,1163.9,5080.7,14.2,28.2,622.1,499.4,1132.5,2944.3,1003.9
1991,North Carolina,658.4,5230.3,11.4,34.6,178,434.4,1692.3,3238.7,299.3
1991,North Dakota,65.4,2728.5,1.1,18.3,8,38,372.8,2229,126.8
1991,Ohio,561.8,4471.2,7.2,52.5,215.2,287,1055.2,2915.6,500.4
1991,Oklahoma,583.7,5085,7.2,50.9,128.9,396.7,1478.2,3050.1,556.6
1991,Oregon,506.3,5248.8,4.6,53.4,150.1,298.2,1176,3598.4,474.4
1991,Pennsylvania,450,3108.6,6.3,28.7,193.9,221.1,719.6,1907.4,481.5
1991,Rhode Island,462,4577.4,3.7,30.9,122.9,304.5,1127.5,2655.8,794.1
1991,South Carolina,972.5,5206.7,11.3,58.9,171.1,731.2,1454.9,3364.7,387.1
1991,South Dakota,182.2,2897,1.7,39.7,18.8,122,589.8,2192.3,114.9
1991,Tennessee,725.9,4640.7,11,46.4,212.9,455.6,1365,2662.1,613.6
1991,Texas,840.1,6979,15.3,53.4,286.5,484.9,1802.4,4232.3,944.3
1991,Utah,286.8,5320.8,2.9,45.6,55.1,183.1,840.2,4239.6,241
1991,Vermont,116.8,3838.4,2.1,30.5,11.8,72.3,1020.1,2673.9,144.4
1991,Virginia,373.2,4234.2,9.3,29.9,137.6,196.4,783.1,3112.5,338.6
1991,Washington,522.6,5781.5,4.2,70.3,145.5,302.5,1235.5,4101.5,444.5
1991,West Virginia,191,2472.4,6.2,23,43.3,118.5,666.8,1630.7,174.9
1991,Wisconsin,277,4188.9,4.8,25.4,119,127.7,751.6,3000.9,436.4
1991,Wyoming,310.2,4078.7,3.3,25.9,17.2,263.9,692.2,3232,154.6
