year,state,violent_crime_rate,property_crime_rate,murder_rate,rape_rate,robbery_rate,aggravated_assault_rate,burglary_rate,larceny_theft_rate,motor_vehicle_theft_rate
1992,Alabama,871.7,4396.4,11,41.2,164.9,654.6,1186,2848.2,362.3
1992,Alaska,660.5,4909,7.5,98.6,109,445.3,880.7,3531.2,497.1
1992,Arizona,670.8,6357.8,8.1,43,153.1,466.6,1411.7,4124.6,821.5
1992,Arkansas,576.5,4185.2,10.8,41.3,125.5,399,1092.7,2763.2,329.3
1992,California,1119.7,5559.8,12.7,41.3,424.1,641.6,1384.9,3137.8,1037.1
1992,Colorado,578.8,5379.9,6.2,47.3,120.5,404.9,1090.9,3780.1,509
1992,Connecticut,495.3,4557.6,5.1,26.9,210.9,252.5,1108.6,2726.7,722.3
1992,Delaware,621.2,4227.3,4.6,85.8,151.2,379.5,957.6,2963.6,306.1
1992,District of Columbia,2832.8,8574.2,75.2,36.5,1266.4,1454.7,1820.2,5205.9,1548
1992,Florida,1207.2,7151,9,54.2,366.9,777.2,1888.8,4434.3,828
1992,Georgia,733.2,5672.3,11,45.3,249.8,427.1,1442.8,3653.1,576.4
1992,Hawaii,258.4,5853.5,3.6,37.9,99.2,117.7,1121.2,4357.2,375.1
1992,Idaho,281.4,3714.7,3.5,31.8,21.5,224.7,743.6,2813.8,157.4
1992,Illinois,977.3,4788.1,11.4,37.1,412.5,516.4,1077.3,3091.9,618.8
1992,Indiana,508.5,4178.5,8.2,42.4,122.2,335.7,952.1,2776.1,450.3
1992,Iowa,278,3679.2,1.6,18.8,39.6,218,753.8,2766.3,159.1
1992,Kansas,510.8,4809.1,6,41.3,129.9,333.7,1293.7,3191.7,323.8
1992,Kentucky,535.5,2788.1,5.8,32.2,87.2,410.4,729.1,1842.5,216.5
1992,Louisiana,984.6,5561.9,17.4,42.3,271.4,653.4,1366.3,3567.5,628.1
1992,Maine,130.9,3392.7,1.7,23.8,23.3,82,822.3,2426.4,144
1992,Maryland,1000.1,5224.5,12.1,46.4,429,512.6,1131.2,3366.8,726.4
1992,Massachusetts,779,4223.8,3.6,36.1,184.4,555,1072.3,2361,790.5
1992,Michigan,770.1,4840.5,9.9,80,221.5,458.6,1041.2,3173.5,625.8
1992,Minnesota,338,4252.7,3.3,41.1,109.5,184.1,889.7,3007.8,355.2
1992,Mississippi,411.7,3870.7,12.2,44.6,124.5,230.4,1282.8,2251.4,336.5
1992,Missouri,740.4,4356.7,10.5,36.5,226.9,466.5,1100.1,2759.3,497.4
1992,Montana,169.9,4426.2,2.9,25.5,26.9,114.6,643.9,3548.9,233.4
1992,Nebraska,348.6,3975.5,4.2,31.4,56.7,256.2,714.6,3060,200.8
1992,Nevada,696.8,5506.9,10.9,62.8,331.3,291.8,1289.2,3520.3,697.4
1992,New Hampshire,125.7,2954.8,1.6,38.2,33,52.9,621.9,2138.1,194.9
1992,New Jersey,625.8,4438.5,5.1,30.7,285.2,304.8,969.4,2653.6,815.6
1992,New Mexico,934.9,5499.2,8.9,62.6,139.3,724.1,1511.4,3609.9,377.9
1992,New York,1122.1,4736.3,13.2,28.4,596.9,483.5,1068.2,2735.8,932.3
1992,North Carolina,681,5121.2,10.6,35.9,186.8,447.7,1653,3181.6,286.6
1992,North Dakota,83.3,2820,1.9,23.3,7.9,50.3,391,2279.6,149.4
1992,Ohio,525.9,4139.6,6.6,52.1,199,268.2,947.3,2721.3,471
1992,Oklahoma,622.8,4808.8,6.5,48.4,136.2,431.6,1359.8,2932.1,516.8
1992,Oregon,510.2,5310.7,4.7,53.1,151.4,301.1,1106.7,3670.6,533.5
1992,Pennsylvania,427,2965.7,6.2,27.7,180.7,212.4,631.5,1866.5,467.7
1992,Rhode Island,394.5,4183.5,3.6,30.9,94.5,265.5,1047.7,2393.2,742.6
1992,South Carolina,944.5,4948.6,10.4,57.5,170.6,706,1378.5,3224.7,345.4
1992,South Dakota,194.5,2804.4,0.6,51.8,16.9,125.3,541.4,2161.9,101.1
1992,Tennessee,746.2,4389.6,10.4,47.3,218.2,470.3,1267.2,2546.5,575.9
1992,Texas,806.3,6251.6,12.7,53.4,252.5,487.7,1523.2,3906.8,821.7
1992,Utah,290.5,5368,3,45.4,55.9,186.2,885,4245.1,237.9
1992,Vermont,109.5,3300.5,2.1,24.9,8.9,73.5,825.6,2369.6,105.3
1992,Virginia,374.9,3923.6,8.8,31.5,137.8,196.8,709.1,2909,305.6
1992,Washington,534.5,5638.3,5,72,139.8,317.8,1121.7,4045.1,471.5
1992,West Virginia,211.5,2398.2,6.3,21.7,43.5,140,622.9,1611.5,163.8
1992,Wisconsin,275.7,4043.3,4.4,26.3,119.8,125.3,691.9,2919.9,431.5
1992,Wyoming,319.5,4255.6,3.6,35,18,262.9,671,3434.1,150.4
