year,state,violent_crime_rate,property_crime_rate,murder_rate,rape_rate,robbery_rate,aggravated_assault_rate,burglary_rate,larceny_theft_rate,motor_vehicle_theft_rate
2007,Alabama,448.9,3977.7,8.9,33.4,159.9,246.7,980.6,2689.5,307.7
2007,Alaska,661.3,3379.2,6.3,79.7,85,490.3,546.3,2476.9,356
2007,Arizona,518,4532.6,8.6,37.1,154,318.2,946.4,2793.5,792.6
2007,Arkansas,537.1,3955.5,7,45.6,109.5,374.9,1130.1,2578.5,246.9
2007,California,524.1,3043.5,6.2,24.7,193.4,299.7,650.7,1790.6,602.2
2007,Colorado,351.8,2999.2,3.2,42.7,71.2,234.7,589,2067.6,342.6
2007,Connecticut,301.1,2470.6,3.2,19.7,122.9,155.4,446.6,1739.9,284.1
2007,Delaware,705.4,3378.5,4.5,39.4,203.9,457.6,742.4,2365.3,270.8
2007,District of Columbia,1415.1,4916.3,30.8,32.6,725,626.7,667.4,2956,1292.9
2007,Florida,722.6,4088.8,6.6,33.7,209.1,473.2,996.3,2689,403.4
2007,Georgia,491.5,3889.6,7.5,23,181.2,279.8,946,2498.1,445.5
2007,Hawaii,276.1,4119.3,1.9,29.4,87.4,157.5,708.2,2921.5,489.6
2007,Idaho,256.2,2275.8,3.3,40.5,16.2,196.2,475.6,1649.1,151.1
2007,Illinois,533.2,2935.8,5.9,31.9,179.7,315.7,587.6,2084.5,263.7
2007,Indiana,335.8,3370.8,5.5,27.4,123.6,179.3,732.6,2332.4,305.8
2007,Iowa,300.2,2648.3,1.3,32.5,44.4,222,574.8,1908.2,165.3
2007,Kansas,458.6,3709,3.8,46.4,72.8,335.6,737.1,2662.1,309.8
2007,Kentucky,290.7,2546,4.9,32.2,95.9,157.7,655.9,1685.5,204.6
2007,Louisiana,740.4,4204.7,14.6,33.2,147.1,545.5,1093.2,2755.3,356.2
2007,Maine,118.8,2448.3,1.5,29.8,26.5,61,512.1,1839.3,96.9
2007,Maryland,641.9,3431.5,9.9,21,236,375.1,660.2,2265.9,505.4
2007,Massachusetts,441.7,2399.2,2.9,25.5,108.9,304.4,554.5,1611.3,233.4
2007,Michigan,533.8,3063.5,6.6,45.6,132.7,349,747.4,1899.2,416.9
2007,Minnesota,289.6,3044.8,2.2,36,91.8,159.6,571.7,2229.7,243.3
2007,Mississippi,291.3,3113.9,6.9,35.4,99.2,149.8,932.7,1934.8,246.4
2007,Missouri,560.7,3829.5,6.2,30.4,131.5,392.7,763.8,2659.2,406.5
2007,Montana,379.8,2906.2,2.8,37.9,24.3,314.8,362.9,2329.7,213.6
2007,Nebraska,311.3,3142.4,4,31,62.8,213.5,509.1,2337.7,295.6
2007,Nevada,754.9,3785.7,7.5,42.7,270.4,434.2,971,1942.9,871.7
2007,New Hampshire,144.1,2005.9,0.9,27.1,34.3,81.8,385.6,1513,107.2
2007,New Jersey,328.6,2214.4,4.4,11.9,144.7,167.7,428.7,1532.9,252.8
2007,New Mexico,675.7,3815.8,9.3,52.2,117.9,496.3,1057.1,2306.8,451.9
2007,New York,414.4,1987.9,4.2,15.2,161.1,233.9,336.4,1506.3,145.2
2007,North Carolina,466.1,4082.2,6.4,26.3,149.4,283.9,1199.6,2574.1,308.5
2007,North Dakota,209.9,2000.3,2.7,39.4,11.7,156.2,361.7,1485,153.5
2007,Ohio,355.4,3468.1,4.6,40.6,160,150.2,863.8,2308.2,296.1
2007,Oklahoma,504.1,3558.3,6.2,43.3,93.8,360.8,950.1,2232.2,376
2007,Oregon,293.9,3543,2,34,76.4,181.4,613.2,2539.2,390.6
2007,Pennsylvania,416.7,2363.5,5.8,27.7,156.4,226.8,451.2,1699.1,213.2
2007,Rhode Island,229.1,2606.8,1.8,24.4,71.8,131.1,492.1,1812.7,302
2007,South Carolina,785.7,4294.8,8.3,40.2,144.2,593,1030,2876.8,388
2007,South Dakota,241.9,1736.8,3.9,54.4,14.8,168.8,332.4,1305.9,98.5
2007,Tennessee,755,4098.6,6.6,35.7,179.2,533.4,1004.1,2741.8,352.8
2007,Texas,510.4,4122.3,5.9,35.4,162.2,306.9,955.1,2774,393.2
2007,Utah,239.9,3518.7,2.2,35.3,53.9,148.5,589.5,2592.2,337
2007,Vermont,129.1,2366.5,2.1,20.6,12.7,93.7,515.1,1747,104.5
2007,Virginia,272.8,2486.5,5.4,23.2,99.8,144.3,415.3,1888.4,182.8
2007,Washington,336.5,4047,2.7,41,94,198.8,817.4,2640.2,589.3
2007,West Virginia,276.8,2517.6,3.6,21.4,46.7,205.1,597.2,1728.5,191.9
2007,Wisconsin,291.5,2843.9,3.3,21.9,97.8,168.5,497.9,2105.8,240.3
2007,Wyoming,257.1,2879.1,4,32.9,16.1,204.1,452.3,2271.3,155.5
