year,state,violent_crime_rate,property_crime_rate,murder_rate,rape_rate,robbery_rate,aggravated_assault_rate,burglary_rate,larceny_theft_rate,motor_vehicle_theft_rate
1988,Alabama,558.6,4003.1,9.9,29.8,117.8,401.2,1233.8,2502.6,266.7
1988,Alaska,522.8,4398.8,5.7,57.7,72.9,386.5,842.3,3101.6,455
1988,Arizona,610.1,6861.2,8.5,38.8,137,425.8,1580.3,4821.7,459.1
1988,Arkansas,422.7,3796.9,8.7,32.2,84.1,297.6,1091.8,2492.3,212.9
1988,California,929.8,5705.7,10.4,41.8,305.8,571.8,1447.1,3314.5,944
1988,Colorado,472.6,5705.7,5.7,38.6,98.8,329.5,1383.1,3900.6,422
1988,Connecticut,455.4,4642.2,5.4,26.2,187.6,236.2,1218,2810.2,614
1988,Delaware,451.7,4347.4,5.2,74.4,118.8,253.3,1040.6,3003.6,303.2
1988,District of Columbia,1921.6,7993.1,59.5,26.6,917.7,917.7,1983.9,4616.8,1392.4
1988,Florida,1117.7,7819.9,11.4,49.7,403.3,653.3,2294.3,4760.6,765.1
1988,Georgia,665.3,5661.2,11.7,46.4,243.6,363.7,1610.8,3495.8,554.6
1988,Hawaii,257.1,5731.9,4,32.5,84.1,136.5,1255.8,4112.2,364
1988,Idaho,234.7,3738.2,3.6,17.9,20.2,193,870,2692,176.3
1988,Illinois,810.4,4810.4,8.6,38.5,312.7,450.6,1128.7,3076.5,605.3
1988,Indiana,380,3770,6.4,31,89,253.5,935.2,2481.3,353.5
1988,Iowa,256.8,3819.8,1.7,15.7,39.9,199.5,854.3,2803.4,162.2
1988,Kansas,365.2,4514.7,3.4,31.3,85.9,244.6,1179,3093.2,242.5
1988,Kentucky,330.1,2804.7,6.2,22.4,74.3,227.3,826.3,1792.8,185.5
1988,Louisiana,717.4,5043.3,11.6,38.5,209,458.3,1444.4,3148,450.9
1988,Maine,157.4,3420.3,3.1,18.6,25.8,110,816.9,2398.7,204.7
1988,Maryland,806.8,4897.9,9.7,37.1,301.3,458.7,1178.6,3047.1,672.1
1988,Massachusetts,619.6,4371.3,3.5,32,176.3,407.8,1061.3,2417.5,892.5
1988,Michigan,741.7,5342.7,10.8,69.5,241.1,420.3,1314.6,3287,741.1
1988,Minnesota,290.1,4024.7,2.9,31,94.7,161.4,909.6,2775.8,339.3
1988,Mississippi,325.2,3267.6,8.6,36.2,77.2,203.3,1281,1820.3,166.4
1988,Missouri,552.5,4292.2,8,29.3,168.1,347.1,1140.4,2717.4,434.4
1988,Montana,123,4144,2.6,16.8,22.6,81,703.6,3224,216.4
1988,Nebraska,273.2,3866.8,3.6,24,56.1,189.4,765.2,2912.8,188.8
1988,Nevada,780.7,5672.5,10.5,73.8,291.2,405.2,1544.9,3528.4,599.2
1988,New Hampshire,147.9,3186.1,2.3,25.2,21.1,99.4,682.7,2275.7,227.7
1988,New Jersey,582.8,4712.5,5.3,33.7,245.2,298.6,980.2,2837.9,894.4
1988,New Mexico,658.1,5948.1,11.5,38.4,103.1,505.2,1836.9,3721.3,389.9
1988,New York,1097.3,5212,12.5,30.6,544.4,509.8,1218.3,3133.8,859.9
1988,North Carolina,501.9,4360.4,7.8,28.1,108.6,357.4,1391.2,2718.8,250.4
1988,North Dakota,59.1,2668.9,1.8,11.2,8.1,38,437.7,2112.7,118.6
1988,Ohio,452,4193.2,5.4,42.6,161.4,242.7,1031.4,2762.6,399.2
1988,Oklahoma,434.5,5154.6,7.4,37.7,105.1,284.4,1643.4,2954.9,556.3
1988,Oregon,545.7,6513,5.1,40.5,193,307.2,1764.1,4154.4,594.4
1988,Pennsylvania,362,2814.4,5.5,24.9,138.1,193.5,696.7,1690.9,426.8
1988,Rhode Island,396.7,4807.7,4.1,30.5,115.2,246.9,1261.3,2718.5,827.9
1988,South Carolina,741.2,4671.2,9.3,42.7,124.7,564.4,1416.2,2950.3,304.7
1988,South Dakota,113.7,2467.3,3.1,26.9,12.2,71.6,517.9,1853.8,95.5
1988,Tennessee,532.7,3936.7,9.4,44.7,173.6,305.1,1237.9,2156,542.8
1988,Texas,652.6,7365.1,12.1,48.4,234.2,357.9,2157.2,4407.9,800.1
1988,Utah,243.1,5335.5,2.8,23.6,54.1,162.6,881,4238.7,215.7
1988,Vermont,142.3,4098.2,2,23,16,101.3,1096.8,2804.1,197.3
1988,Virginia,299.2,3877.5,7.8,27.1,112.5,151.8,818.4,2757.6,301.6
1988,Washington,466.4,6646.6,5.7,56.5,145.9,258.3,1855.6,4358.1,432.9
1988,West Virginia,131.4,2107.4,4.9,18.7,34.2,73.6,610.9,1334.8,161.7
1988,Wisconsin,214.4,3757.6,3,19.9,67.1,124.5,729.2,2759.3,269.2
1988,Wyoming,314,3653.1,2.5,24,15.1,272.4,658.8,2851.8,142.5
