year,state,violent_crime_rate,property_crime_rate,murder_rate,rape_rate,robbery_rate,aggravated_assault_rate,burglary_rate,larceny_theft_rate,motor_vehicle_theft_rate
1973,Alabama,350.1,2232.2,13.2,21.2,79.4,236.3,897.3,1107.8,227.2
1973,Alaska,384.5,4558.8,10,44.5,67,263,1167.3,2865.5,526.1
1973,Arizona,479.9,6224,8.1,31,147.3,293.6,1958.3,3720.1,545.6
1973,Arkansas,289.9,2466.6,8.8,19.5,71.5,190,888,1433.7,144.9
1973,California,565.8,5739.1,9,40.6,240.4,275.8,1979.6,3123.6,635.9
1973,Colorado,414,5081.9,7.9,38.7,162.9,204.4,1598.8,2910.6,572.5
1973,Connecticut,208.7,3455.7,3.3,11.1,84.2,110.1,1029.3,1909.7,516.7
1973,Delaware,350,4232.6,5.9,15.8,90.3,238,1219.4,2526.4,486.8
1973,District of Columbia,1558.4,6339.8,35.9,79.9,961.3,481.4,1581.9,4126.1,631.8
1973,Florida,604.6,5355.7,15.4,31.9,222.3,335,1857.2,3048.6,449.9
1973,Georgia,412.4,3017.9,17.4,25.8,158.1,211.1,1268.8,1390.7,358.4
1973,Hawaii,155.6,4803.1,5.3,20.2,83.7,46.5,1535.5,2830.8,436.9
1973,Idaho,164.2,3293.6,2.6,14.2,26.9,120.5,848.8,2237.8,207
1973,Illinois,555.9,3769.1,10.4,24,272.8,248.7,1025.1,2236.2,507.7
1973,Indiana,257.6,3469.1,7.3,23.3,108.8,118.2,1035.8,2043.3,389.9
1973,Iowa,102.3,2729.3,2.2,11.3,32.9,55.9,634,1904.6,190.7
1973,Kansas,217.5,3296.3,6,18,78.1,115.3,1030.5,2055.3,210.5
1973,Kentucky,220.1,2045.2,9.7,16.3,85.1,109.1,679.7,1139.2,226.2
1973,Louisiana,425.6,2977.3,15.4,22.2,138.6,249.3,962.1,1690.4,324.9
1973,Maine,122.4,2720,2.1,7.8,20.7,91.7,973.4,1566.8,179.8
1973,Maryland,641.1,4150.3,11.3,27.8,301.6,300.4,1144.6,2457.9,547.8
1973,Massachusetts,351.9,4169.1,4.4,16.3,182,149.3,1330.3,1729.2,1109.6
1973,Michigan,585.2,4904.2,12.1,35.1,282.7,255.2,1584.6,2771.3,548.3
1973,Minnesota,177.7,3357.8,2.7,14.9,88.7,71.5,1016.4,2004.7,336.7
1973,Mississippi,339.1,1587.2,16.1,17.1,46.8,259.1,593.8,879.7,113.8
1973,Missouri,408.7,3732.8,9,28.2,193.4,178.1,1234.8,2052.6,445.4
1973,Montana,167.4,3227.9,6,16.4,36.3,108.7,755.6,2241.7,230.5
1973,Nebraska,185.4,2625.8,4.3,16.5,62.5,102.1,637.4,1685.7,302.7
1973,Nevada,572.1,6060,12.2,46,262,251.8,2149.8,3299.1,611.1
1973,New Hampshire,82,2247.3,2.1,9.5,13.3,57.1,685,1373.3,189
1973,New Jersey,391.9,3690.6,7.4,18.8,206.2,159.4,1244.5,1873.4,572.7
1973,New Mexico,471.9,4460.2,11.8,33.1,128.8,298.3,1501,2614.3,344.9
1973,New York,741.7,3716.8,11.2,26.6,442.3,261.6,1348.2,1753.7,615
1973,North Carolina,437.8,2374,13,16.1,71.4,337.4,892,1308.2,173.8
1973,North Dakota,60.8,2017.7,0.8,7.3,7.3,45.3,383.4,1502.8,131.4
1973,Ohio,291.7,3204.1,7.3,21.4,143.5,119.5,943,1884.3,376.9
1973,Oklahoma,246.2,3220.2,6.6,20,68.2,151.4,1163.9,1745.2,311.1
1973,Oregon,292.7,5004.4,4.9,29.3,99.4,159,1607.7,2988.5,408.2
1973,Pennsylvania,272.2,2229.5,6.3,15.8,138.6,111.5,773.6,1090.7,365.3
1973,Rhode Island,282.5,4395.8,3.4,8.3,97,173.8,1189.1,2312.3,894.3
1973,South Carolina,394.6,2932.4,14.4,22.5,79.2,278.6,1194.3,1492.1,246
1973,South Dakota,126.9,2048.9,3.8,12.8,24.7,85.5,498.7,1406,144.2
1973,Tennessee,358,2702.1,13.2,26.9,130.5,187.5,1009.8,1362.2,330.1
1973,Texas,385.4,3740.1,12.8,25.2,144.6,202.8,1275.8,2107.3,357
1973,Utah,208.5,4038.6,3.2,22.9,62.6,119.8,989.3,2748.1,301.2
1973,Vermont,70.5,2427.6,2.2,11.2,8.8,48.3,801.5,1489.9,136.2
1973,Virginia,332.7,3224.9,10.5,22.9,104.8,194.5,937.6,2004.3,283
1973,Washington,271.5,4818.5,4,26.2,96.3,145,1540.4,2902.4,375.7
1973,West Virginia,123.7,1347.8,5.7,9.3,27.9,80.8,415.8,824.9,107.1
1973,Wisconsin,115.4,3061.5,2.6,10.8,48.7,53.3,710.6,2122,228.9
1973,Wyoming,216.1,3196.9,6.8,15.6,32.9,160.9,699.7,2282.7,214.4
