year,state,violent_crime_rate,property_crime_rate,murder_rate,rape_rate,robbery_rate,aggravated_assault_rate,burglary_rate,larceny_theft_rate,motor_vehicle_theft_rate
1998,Alabama,512.1,4085,8.1,33.2,130.9,339.9,964.3,2779,341.7
1998,Alaska,653.9,4123.1,6.7,68.6,86.6,492,667.4,3031.1,424.6
1998,Arizona,577.9,5997,8.1,31.1,165.2,373.6,1209.5,3922.4,865.1
1998,Arkansas,490.2,3793.2,7.9,35.2,96.2,350.9,928.3,2581.8,283.2
1998,California,703.7,3639.1,6.6,29.9,210.6,456.6,823.5,2217.1,598.5
1998,Colorado,377.9,4109.5,4.6,47.4,81.5,244.4,786.5,2917.9,405.1
1998,Connecticut,366.3,3420.2,4.1,22.2,133.8,206.2,665.9,2366.3,388.1
1998,Delaware,762.4,4600.8,2.8,67.1,194.2,498.3,859.5,3313,428.2
1998,District of Columbia,1718.5,7117,49.7,36.3,689.5,943,1216.3,4657.7,1243
1998,Florida,938.7,5947.4,6.5,49.6,242.7,639.9,1361.7,3886.8,698.9
1998,Georgia,572.7,4890.3,8.1,30.4,187.2,347,990.8,3342.8,556.6
1998,Hawaii,246.9,5086.1,2,29.5,102.7,112.7,936.2,3681,468.9
1998,Idaho,282.2,3432.5,2.9,31.4,21.5,226.4,693.1,2553.7,185.7
1998,Illinois,807.7,4050.8,8.4,34,248.5,516.9,811.9,2799.4,439.5
1998,Indiana,431,3738.4,7.7,33.1,111.2,279,789.2,2590.1,359.2
1998,Iowa,311.5,3189.1,1.9,25.4,50.9,233.3,673.7,2306.6,208.7
1998,Kansas,417.3,4454.7,6.6,42.9,87,280.9,950.3,3245.7,258.7
1998,Kentucky,328,2787.6,6,28.1,88.1,205.7,711.3,1828.5,247.8
1998,Louisiana,779.5,5318.8,12.8,36.8,198,531.9,1172.1,3605.1,541.6
1998,Maine,125.9,2914.9,2.1,18.1,21.1,84.6,666.8,2126.8,121.3
1998,Maryland,796.6,4569.1,10,33.4,298.7,454.5,922.9,3096.8,549.4
1998,Massachusetts,621.3,2814.6,2,27.4,96.6,495.2,607.3,1777.7,429.5
1998,Michigan,620.8,4062.1,7.3,50.4,155.8,407.3,837.8,2630,594.3
1998,Minnesota,310.2,3736.3,2.6,49.9,92.5,165.2,687.5,2723.6,325.2
1998,Mississippi,410.7,3973.3,11.4,37.3,123.3,238.6,1144.5,2490,338.7
1998,Missouri,555.7,4270.7,7.3,26.9,149.2,372.2,872.5,2948.4,449.8
1998,Montana,204.2,4155,2,26.7,26.4,149.1,519.9,3402.3,232.8
1998,Nebraska,451.4,3953.8,3.1,25.1,77.6,345.7,634,2971.7,348
1998,Nevada,643.6,4636.9,9.7,52.1,254.9,326.8,1137.6,2711.3,788
1998,New Hampshire,107.2,2312.7,1.5,33.8,21.5,50.4,325.1,1863.2,124.4
1998,New Jersey,440.2,3213.9,4,20,186.2,230,671.1,2109.3,433.6
1998,New Mexico,961.4,5757.7,10.9,55.1,163.4,732,1394,3743.9,619.9
1998,New York,637.8,2950.7,5.1,21.1,270.3,341.3,576.7,1998.9,375.1
1998,North Carolina,579.4,4742.8,8.1,30.6,160.8,379.9,1324.6,3092,326.2
1998,North Dakota,89.3,2591.7,1.1,33.2,10.2,44.8,356.4,2058.6,176.6
1998,Ohio,362.5,3965,4,40.5,133.5,184.5,810.1,2771.1,383.8
1998,Oklahoma,539.4,4464.5,6.1,45.2,92,396.1,1143.4,2915.8,405.3
1998,Oregon,419.8,5226.8,3.8,39.8,105.2,271,927.5,3773.3,526
1998,Pennsylvania,420.5,2852.4,5.3,26.9,164.9,223.5,531.4,1965.4,355.5
1998,Rhode Island,312.1,3205.7,2.4,35.5,66.7,207.5,653,2165.1,387.6
1998,South Carolina,903.2,4873.8,8,45.7,154.9,694.6,1162.7,3295.4,415.7
1998,South Dakota,154.3,2469.8,1.4,35,20.2,97.8,468.6,1897.8,103.4
1998,Tennessee,715,4319.4,8.5,45.8,178,482.8,1075.9,2726.1,517.4
1998,Texas,564.6,4547,6.8,40,145.1,372.6,986.3,3071.7,489.1
1998,Utah,279.5,4768.1,2.1,38.4,55.1,183.9,694.9,3721.7,351.5
1998,Vermont,106.3,3032.8,2.2,27.6,9.5,67,671.1,2213.9,147.9
1998,Virginia,325.7,3334.7,6.2,26.7,105.6,187.2,560.9,2503.5,270.3
1998,Washington,428.5,5438.9,3.9,48.2,115.6,260.8,1062.5,3757.7,618.7
1998,West Virginia,248.6,2298.6,4.3,18.7,37.3,188.3,613.5,1497.9,187.2
1998,Wisconsin,249,3294.1,3.6,19.9,85.6,139.9,569.3,2452.8,272
1998,Wyoming,247.6,3560.1,4.8,27.7,16.2,199,560.5,2860.5,139.1
